TID,ID
TID_MAPGAME_QUEST_MOVE,Berkendaralah ke <NUMBER> bangunan atau perhentian jalan
TID_MAPGAME_QUEST_SPIN,Gunakan putaran BBM <NUMBER> kali
TID_MAPGAME_QUEST_DELIVERIES,Selesaikan <NUMBER>x permintaan pengiriman
TID_MAPGAME_QUEST_SOCIAL_TASK,Selesaikan <NUMBER>x permintaan pesanan grup
TID_MAPGAME_QUEST_HELP,Bantu perbaiki truk petani lain yang rusak
TID_MAPGAME_QUEST_DUMP_TASK,Selesaikan <NUMBER>x permintaan pesanan
TID_MAP_GAME_SOCIAL_TASK_COMPLETE,Permintaan grup selesai!
TID_MAP_GAME_CANNOT_CLAIM_DAILY_QUESTS_PRIZE,Selesaikan tugas harian untuk meraih kotak misteri ini!
TID_MAPGAME_QUEST_COLLECT_BLUE_COIN,Ambil <NUMBER> Token Biru!
TID_MAPGAME_QUEST_COLLECT_RED_COIN,Ambil <NUMBER> Token Merah!
TID_MAPGAME_QUEST_COLLECT_GREEN_COIN,Ambil <NUMBER> Token Hijau!
TID_MAPGAME_QUEST_COLLECT_CHICKEN,Ambil <NUMBER> ayam!
TID_MAP_GAME_TASK_DELIVERY_TITLE,Pengiriman!
TID_MAP_GAME_TASK_DELIVERY_DESCRIPTION,Tolong antar ini ke temanku!
TID_MAPGAME_DELIVERY_LIMIT_REACHED_DESCRIPTION,Selesaikan pengiriman yang ada terlebih dahulu
TID_OBSTACLE_AVAILABLE_TIME,<TIME>
TID_MAP_GAME_TASK_OBSTACLE_DESCRIPTION,Ada penghalang!
TID_MAPGAME_QUEST_VISIT_BLACKROOF_ONE,Kunjungi 1 Rumah dengan Atap Hitam.
TID_MAPGAME_QUEST_VISIT_WINDMILL_ONE,Kunjungi 1 Kincir Angin.
TID_MAPGAME_QUEST_VISIT_CINEMA_ONE,Kunjungi 1 Bioskop.
TID_MAPGAME_QUEST_VISIT_DINER_ONE,Kunjungi 1 Restoran.
TID_MAPGAME_QUEST_VISIT_FISHSHOP_ONE,Kunjungi 1 toko ikan.
TID_MAPGAME_QUEST_VISIT_VEGGIESHOP_ONE,Kunjungi 1 toko sayuran.
TID_MAPGAME_QUEST_VISIT_BLACKROOF,Kunjungi <NUMBER> Rumah dengan Atap Hitam.
TID_MAPGAME_QUEST_VISIT_WINDMILL,Kunjungi <NUMBER> Kincir Angin.
TID_MAPGAME_QUEST_VISIT_CINEMA,Kunjungi <NUMBER> Bioskop.
TID_MAPGAME_QUEST_VISIT_DINER,Kunjungi <NUMBER> Restoran.
TID_MAPGAME_QUEST_VISIT_FISHSHOP,Kunjungi <NUMBER> Toko Ikan.
TID_MAPGAME_QUEST_VISIT_VEGGIESHOP,Kunjungi <NUMBER> Toko Sayuran.
TID_MAPGAME_NOTIFICATION_COMPLETE_QUEST,Tugas harian selesai!
TID_MAPGAME_NOTIFICATION_COLLECT_CHICKEN,<COUNT> ayam diambil!
TID_MAPGAME_NOTIFICATION_COLLECT_CHICKEN_SOCIAL,<COUNT> ayam diambil oleh orang lain!
TID_MAPGAME_NOTIFICATION_RECEIVE_TRUCK_HELP,Seseorang memperbaiki truk milikmu!
TID_MAPGAME_NOTIFICATION_EXPIRED_DELIVERY,Pengiriman kedaluwarsa!
TID_MAPGAME_BUTTON_MOVE,Berkendara ke sini
TID_MAPGAME_NODE_NAME_HOUSE,Rumah
TID_MAPGAME_NODE_NAME_MILL,Kincir angin
TID_MAPGAME_NODE_NAME_STORE01,Toko Sayuran
TID_MAPGAME_NODE_NAME_STORE02,Toko Ikan
TID_MAPGAME_NODE_NAME_STORE03,Kedai piza
TID_MAPGAME_NODE_NAME_STORE,Toko
TID_MAPGAME_BUTTON_CONFIRM,Konfirmasi
TID_MAPGAME_REGULAR_NODE_DESCRIPTION,Bangunan ini dapat membuat permintaan.
TID_MAPGAME_BUTTON_DUMP,Selesaikan
TID_MAPGAME_DELIVERY_BUTTON_TAKE_TASK,Terima
TID_MAPGAME_DELIVERY_BUTTON_COMPLETE_TASK,Kirim
TID_MAPGAME_NODE_EMPTY_TITLE,Perhentian jalan
TID_MAPGAME_NODE_EMPTY_DESCRIPTION,"Hanya perhentian jalan, teruslah berkendara!"
TID_MAPGAME_OBSTACLE_SPAWNING_TITLE,Truk berhenti!
TID_MAPGAME_OBSTACLE_SPAWNING_DESCRIPTION,Mari kita lihat apa yang terjadi di sini
TID_MAPGAME_RANDOM_REWARD_TITLE,Kejutan tepi jalan!
TID_MAPGAME_RANDOM_REWARD_DESCRIPTION,Ada kejutan di tepi jalan! Ayo cepat ambil!
TID_MAPGAME_RANDOM_REWARD_TIME_PROMPT,Batas mengambil
TID_MAPGAME_BROKEN_TRUCK_TITLE,"Oh, tidak!"
TID_MAPGAME_BROKEN_TRUCK_DESCRIPTION,Trukmu rusak! Petani lain dapat membantu memperbaikinya.
TID_MAPGAME_BUTTON_SPEEDUP,Kebut
TID_MAPGAME_BROKEN_TRUCK_TIME_PROMPT,Waktu perbaikan
TID_MAPGAME_TASK_NODE_DESCRIPTION,Saya perlu barang-barang ini. Bisa jual pada saya?
TID_MAPGAME_DELIVERY_NODE_TITLE,Permintaan pengiriman!
TID_MAPGAME_DELIVERY_NODE_DESCRIPTION,Tolong antar ini ke temanku!
TID_MAPGAME_SOCIAL_TASK_NODE_DESCRIPTION,Kami perlu banyak barang ini! Bisakah kamu menjual sebanyak ini pada kami?
TID_MAPGAME_SOCIAL_GOAL_TITLE,Perlu beberapa pemain untuk memenuhi permintaan ini:
TID_MAPGAME_UNKNOWN_NODE_DESCRIPTION,"Terlalu jauh, mendekatlah untuk melihat detail."
TID_MAPGAME_RESPAWN_DESCRIPTION,Membuat permintaan baru
TID_MAPGAME_COOLDOWN_DESCRIPTION,Permintaan baru segera hadir!
TID_MAPGAME_NODE_REWARDS_TITLE,Hadiah
TID_MAPGAME_HELP_REQUESTED_TITLE,Truk rusak!
TID_MAPGAME_HELP_REQUESTED_DESCRIPTION,Bantu perbaiki truk petani ini dan dapatkan hadiah acak!
TID_MAPGAME_HELP_REQUESTED_BUTTON_CONFIRM,Perbaiki Truk
TID_MAPGAME_HELP_REQUESTED_TIME_PROMPT,Waktu sampai diperbaiki
TID_MAPGAME_FUEL_HUD_TITLE,Putaran BBM
TID_MAPGAME_FUEL_HUD_CURRENT_SUN_TASKS_LABEL,Hari Ini
TID_MAPGAME_FUEL_HUD_NEXT_SUN_TASKS_LABEL,Besok
TID_MAPGAME_CHICKEN_FOUND_TITLE,Ayam ditemukan!
TID_MAPGAME_CHICKEN_FOUND_DESCRIPTION,Ambil sebelum waktu habis!
TID_MAPGAME_CHICKEN_FOUND_TIME_PROMPT,Batas mengambil
TID_MAPGAME_CHICKEN_FOUND_AVAILABLE_TIME,<TIME>
TID_MAPGAME_BUTTON_COLLECT_FOUND_CHICKEN,Ambil
TID_MAP_GAME_COLLECT_SUN_POINTS_TO_SPIN_FUEL_WHEEL,Kumpulkan poin Surya untuk menggunakan Putaran BBM!
TID_MAPGAME_QUEST_COMPLETE_X_TASKS,Selesaikan <NUMBER> permintaan jenis apa saja
TID_MAP_GAME_CANNOT_CLAIM_DAILY_QUEST_CHICKEN,Dapat diambil setelah menyelesaikan tugas harian! Ayam akan hilang dalam <TIME>
TID_MAP_GAME_DAILY_QUEST_CHICKEN_ALREADY_CLAIMED,Ayam sudah diambil!
TID_MAPGAME_DAILY_QUEST_POPUP_PIP_TOOLTIP,Selesaikan tugas harian untuk mengisi ini!
TID_TUTORIAL_VALLEY_STEP1,"Ini hari besar! Lembah telah hadir, hore!"
TID_TUTORIAL_VALLEY_STEP2,Ketuk tanda untuk memulai.
TID_TUTORIAL_VALLEY_STEP3,Berkendaralah mengelilingi dunia baru ini dan kunjungi banyak tempat! Penuhi permintaan untuk meraih token lalu tukarkan dengan hadiah hebat.
TID_TUTORIAL_VALLEY_STEP4,Perlu BBM untuk berkendara. BBM gratis dalam jumlah acak akan dibagikan setiap hari. Ayo coba!
TID_TUTORIAL_VALLEY_STEP5,Hasil yang bagus. Kamu bisa memutar lebih banyak dengan melakukan hal spesifik di pertanian setiap hari.
TID_TUTORIAL_VALLEY_STEP6,"Di sepanjang perjalanan baru, kamu bisa menyelesaikan tugas setiap hari untuk membuka peti misteri! Ayo tengok."
TID_TUTORIAL_VALLEY_STEP7,Tetangga dan pemain lain juga akan terlihat di peta. Tangkap ayam atau antar hewan ke suaka bersama pemain lain untuk mengakses bagian eksklusif di toko.
TID_TUTORIAL_VALLEY_STEP8,"Ketuk tombol info untuk detail lengkap. Sekarang, berkendaralah dan nikmati perjalanan baru!"
TID_VALLEY_INFO_TITLE_1,Selamat datang di Lembah!
TID_VALLEY_INFO_TITLE_2,Semuanya dimulai dengan BBM!
TID_VALLEY_INFO_TITLE_3,Apa yang bisa dilakukan di Lembah?
TID_VALLEY_INFO_TITLE_4,Tugas pribadi!
TID_VALLEY_INFO_TITLE_5,Temukan ayam!
TID_VALLEY_INFO_TITLE_6,Toko Lembah!
TID_VALLEY_INFO_TITLE_7,Token!
TID_VALLEY_INFO_TITLE_8,Bekerja bersama dan saling membantu
TID_VALLEY_INFO_1,"Lembah terbuka dari waktu ke waktu untuk kamu jelajahi! Masa ini disebut musim lembah.\n\nSaat musim lembah berlangsung, kamu dapat berkeliling mengendarai truk di peta lembah dan memenuhi permintaan penghuni lembah. Permintaan memberikan token dengan 3 warna berbeda yang bisa digunakan untuk membeli berbagai item di toko lembah. Seiring waktu, item di toko akan kian beragam.\n\nSemua orang dapat mengunjungi lembah dan tidak perlu memilih untuk diikutsertakan terlebih dahulu. Lingkungan selalu dikelompokkan bersama, tetapi kamu juga bisa bertemu pemain lain dan menjalin pertemanan baru!"
TID_VALLEY_INFO_2,"BBM diperlukan untuk mengendarai truk dan BBM dapat diraih dalam jumlah acak melalui putaran BBM.\n\nKetuk tombol BBM di bagian kanan bawah layar Lembah dan putar rodanya! Setiap hari, pemain akan mendapatkan satu putaran gratis.\n\nTab aktivitas surya akan tersedia setelah putaran digunakan. Tab tersebut akan menampilkan tiga aktivitas berbeda yang dapat dilakukan di pertanian untuk mengisi bilah surya. Begitu bilah terisi, pemain akan mendapatkan putaran BBM lagi!"
TID_VALLEY_INFO_3,"Lembah penuh dengan perhentian jalan serta bangunan. Bangunan akan memberi permintaan untukmu: permintaan pesanan, meminta barang dari pertanian, atau permintaan pengiriman yang memintamu mengirim peti dari satu bangunan ke bangunan lain. Beberapa bangunan memiliki permintaan pesanan grup: Untuk memenuhi permintaan ini, sejumlah pemain diperlukan. Token dalam jumlah acak akan diberikan saat permintaan dipenuhi.\n\nPermintaan memiliki batas waktu yang bisa kedaluwarsa dan akan digantikan oleh permintaan lain. Selesaikan permintaan sebelum waktu habis!\n\nTerkadang, perhentian jalan dapat memberikan kejutan; entah barang acak di jalan, atau truk milikmu mungkin rusak! Pemain lain dapat membantu memperbaiki truk, atau tunggu sampai waktu perbaikan selesai."
TID_VALLEY_INFO_4,"Tugas harian adalah tugas-tugas kecil untuk diselesaikan di lembah. Akan ada banyak jenis tugas dan daftarnya akan direset setiap hari setelah 24 jam.\n\nMenyelesaikan tugas-tugas ini akan mengisi bilah di bagian atas munculan tugas harian. Kotak misteri akan jadi milikmu saat kamu mencapainya!\n\nTerkadang, ayam mungkin muncul di bilah. Selesaikan semua tugas harian dan ambillah! Jangan buang waktu! Ayam akan menghilang begitu hari berakhir."
TID_VALLEY_INFO_5,"Begitu musim lembah berakhir, menemukan semua ayam akan membuka bagian eksklusif di toko dengan item keren!\n\nPermintaan pesanan grup selalu berhadiah ayam begitu semua pemain menyelesaikannya.\n\nTerkadang, ayam bisa terlihat baik di Peta lembah maupun di Bilah tugas harian.\n\nDi peta, ayam terkadang bisa muncul di perhentian jalan. Cepatlah: Akan ada batas waktu dan ayam akan menghilang begitu waktu habis.\n\nSaat ayam muncul di Bilah tugas harian, selesaikan semua tugas hari itu dan ambillah! Ayam akan menghilang begitu hari berakhir.\n\nAyam adalah sumber daya grup, artinya setiap ayam yang didapat setiap pemain akan menguntungkan semua pemain! Lihat jumlah ayam di tab eksklusif di toko.\n\nTerus coba untuk mendapatkan ayam!"
TID_VALLEY_INFO_6,"Setiap musim lembah membawa serta toko lembah, tempatmu menukarkan token yang didapat.\n\nAda dua bagian di toko lembah: bagian reguler dengan item yang dapat digunakan di pertanian, seperti material perluasan, keping puzzle, dan izin perluasan. Tidak semua item tersedia sekaligus untuk ditukarkan: item akan terbuka seiring dengan berjalannya waktu.\n\nBagian eksklusif berisi item terbaik, dan hanya bisa dibeli setelah musim lembah berakhir.\n\n\nPada peta lembah, akan terlihat pengumuman untuk hal penting, seperti ayam di jalan, permintaan grup, truk pemain lain rusak.\n\nJika truk pemain lain rusak, kamu dapat memperbaikinya dengan berkendara ke perhentian jalan yang sama. Kamu akan mendapat token acak sebagai imbalan kebaikan hatimu!"
TID_VALLEY_INFO_7,"Token diperoleh dengan memenuhi permintaan di bangunan lembah. Ada tiga warna token: token merah, biru, dan hijau.\n\nDompet token memiliki kapasitas maksimum yang dapat dilihat di toko lembah. Kapasitas maksimum berlaku untuk semua warna token secara akumulatif. Begitu dompet penuh, kamu tidak dapat mengambil token lagi! Gunakan token di toko lembah untuk mengosongkan dompet.\n\nKamu juga memiliki celengan babi dengan batas penyimpanan tersendiri. Celengan babi bisa dibuka untuk mendapatkan lebih banyak token.\n\nDi awal musim lembah, item yang ditawarkan di toko beserta harga token dapat dilihat. Pertimbangkan harga ini saat mengosongkan ruang dompet dan pastikan token cukup untuk item spesial eksklusif!\n\nToken dapat dibelanjakan meski musim lembah telah berakhir. token yang tidak digunakan akan ditransfer ke celengan babi dan bisa digunakan di musim berikutnya!"
TID_VALLEY_INFO_8,"Lembah adalah tempat sosial yang sangat ramai! Pada peta Lembah akan terlihat pengumuman untuk hal penting, seperti ayam di jalan, permintaan grup, atau truk pemain lain rusak.\n\nJika truk pemain lain rusak, kamu dapat memperbaikinya dengan berkendara ke perhentian jalan yang sama. Kamu akan mendapatkan token acak sebagai imbalan kebaikan hatimu!\n\nKerja sama adalah kunci untuk menemukan semua ayam dan bersenang-senang!"
TID_MASSGIFT_REACHED_LEVEL50_HEADER,Level 50!
TID_MASSGIFT_REACHED_LEVEL50_TEXT,"Halo <NAME>! Selamat! Kamu telah mencapai level 50! Ambil dekorasi meMOOkau ini sebagai ucapan terima kasih atas dukungan serta masukan darimu, dan yang paling penting, karena sudah bermain Hay Day!"
TID_MASSGIFT_REACHED_LEVEL150_HEADER,Level 150!
TID_MASSGIFT_REACHED_LEVEL150_TEXT,"Halo <NAME>! Selamat! Kamu telah mencapai level 150! Ambil dekorasi meMOOkau ini sebagai ucapan terima kasih atas dukungan serta masukan darimu, dan yang paling penting, karena sudah bermain Hay Day!"
TID_MASSGIFT_REACHED_LEVEL200_HEADER,Level 200!
TID_MASSGIFT_REACHED_LEVEL200_TEXT,"Halo <NAME>! Selamat! Kamu telah mencapai level 200! Ambil dekorasi meMOOkau ini sebagai ucapan terima kasih atas dukungan serta masukan darimu, dan yang paling penting, karena sudah bermain Hay Day!"
TID_MASSGIFT_REACHED_LEVEL250_HEADER,Level 250!
TID_MASSGIFT_REACHED_LEVEL250_TEXT,"Halo <NAME>! Selamat! Kamu telah mencapai level 250! Ambil dekorasi meMOOkau ini sebagai ucapan terima kasih atas dukungan serta masukan darimu, dan yang paling penting, karena sudah bermain Hay Day!"
TID_MASSGIFT_REACHED_LEVEL300_HEADER,Level 300!
TID_MASSGIFT_REACHED_LEVEL300_TEXT,"Halo <NAME>! Selamat! Kamu telah mencapai level 300! Ambil dekorasi meMOOkau ini sebagai ucapan terima kasih atas dukungan serta masukan darimu, dan yang paling penting, karena sudah bermain Hay Day!"
TID_MASSGIFT_REACHED_LEVEL350_HEADER,Level 350!
TID_MASSGIFT_REACHED_LEVEL350_TEXT,"Halo <NAME>! Selamat! Kamu telah mencapai level 350! Ambil dekorasi meMOOkau ini sebagai ucapan terima kasih atas dukungan serta masukan darimu, dan yang paling penting, karena sudah bermain Hay Day!"
TID_MASSGIFT_7THBIRTHDAY_ANNOUNCEMENT_TEXT,"Hay Day akan berusia 7 tahun dan kami ingin sekali merayakan ini denganmu! Karena setiap ulang tahun tak lengkap tanpa hadiah, kami memberikan dekorasi kue eksklusif yang telah kamu pilih. Terima kasih atas tahun-tahun penuh kebersamaan ini!"
TID_VALLEY_SHOP_TITLE,Bagian Reguler
TID_VALLEY_EXCLUSIVE_SHOP_TITLE,Bagian Eksklusif
TID_MAP_GAME_DELIVERY_NODE_ALREADY_ACCEPTED,Pengiriman ke titik <NUMBER> telah diterima!
TID_MAP_GAME_DUMP_TASK_ALREADY_COMPLETED,Permintaan pesanan telah diselesaikan!
TID_MAP_GAME_SOCIAL_TASK_ALREADY_COMPLETED,Bagianmu dari pesanan grup ini sudah diselesaikan!
TID_MAP_GAME_SPEND_DIAMONDS_SPEEDUP_TASK,<NUMBER1> berlian telah digunakan untuk mempercepat permintaan di titik <NUMBER2>
TID_MAP_GAME_FAILED_SPEND_DIAMONDS_SPEEDUP_TASK,Gagal menggunakan <NUMBER1> berlian untuk mempercepat titik <NUMBER2>
TID_MAP_GAME_SOCIAL_TASK_PLAYER_COUNT,<NUMBER1> dari <NUMBER2> orang telah membantu
TID_MAP_GAME_SOCIAL_TASK_EXTRA_REWARD,Pemain diperlukan untuk memenuhi permintaan grup ini:
TID_MAP_GAME_NODE_INFO_TEXT,Ini adalah permintaan di titik <NUMBER>
TID_MAP_GAME_SOCIAL_REWARD_COUNT,<COUNT>
TID_MAPGAME_CHICKEN_FOUND_AND_COLLECTED_DESCRIPTION,Ayam diambil!
TID_MAPGAME_SHOP_REWARDS_HUD_TITLE,Toko Lembah
TID_MAPGAME_SHOP_REWARDS_HUD_SOLD_OUT,Ludes!
TID_MAPGAME_SHOP_REWARDS_UNLOCKS_IN,Terbuka dalam <TIME>
TID_MAPGAME_OBSTACLE_MOVE_FAILED_TRUCK_BROKEN,Truk harus diperbaiki!
TID_MAPGAME_OBSTACLE_MOVE_FAILED_COLLECT_REWARD,Ambil kejutan pinggir jalan terlebih dahulu!
TID_MAP_GAME_SOCIAL_TASK_PLAYER_TOOLTIP_TITLE,<NAME>
TID_MAP_GAME_SOCIAL_TASK_PLAYER_TOOLTIP_DESCRIPTION,<NAME> telah memenuhi permintaan ini!
TID_MAP_GAME_CANNOT_PURCHASE_SHOP_REWARD_NOT_ENOUGH_COINS,Token tidak cukup! Selesaikan permintaan untuk meraih lebih banyak token.
TID_MAP_GAME_CANNOT_PURCHASE_SHOP_REWARD_NOT_UNLOCKED,Belum tersedia!
TID_MAP_GAME_CANNOT_PURCHASE_SHOP_REWARD_REWARD_ALREADY_PURCHASED,Sudah dibeli!
TID_MAPGAME_OBSTACLE_TRAVEL_HERE_TO_HELP,Berkendaralah ke sini untuk membantu!
TID_MAPGAME_OBSTACLE_ID_INFO,Ini adalah penghalang di titik <NODEID>
TID_MAPGAME_HELP_RECEIVED_DESCRIPTION,Petani baik hati telah membantu memperbaiki trukmu!
TID_MAPGAME_SHOP_REWARDS_TIER_2_AVAILABLE_TEXT,Bagian eksklusif terbuka!
TID_MAPGAME_SHOP_REWARDS_TIER_2_INFO_TEXT,Kamu dapat membeli barang dari bagian eksklusif saat Musim Lembah berakhir.
TID_MAPGAME_SHOP_REWARDS_TIER_2_DID_NOT_REACH_CHICKEN_GOAL,Ayam tidak cukup. Bagian eksklusif tutup.
TID_MAPGAME_SHOP_REWARDS_CONFIRM_PURCHASE_POPUP_TITLE,Konfirmasi Pembelian
TID_MAPGAME_SHOP_REWARDS_CONFIRM_PURCHASE_BTN,Konfirmasi
TID_MAPGAME_SHOP_REWARDS_CANCEL_PURCHASE_BTN,Batal
TID_MAP_GAME_SUNPOINTS_TASK_TRUCK_ORDER_ONE,Selesaikan satu pesanan truk
TID_MAP_GAME_SUNPOINTS_TASK_TRUCK_ORDER,Selesaikan pesanan truk
TID_MAP_GAME_SUNPOINTS_TASK_BOAT_ORDER_ONE,Isi satu peti perahu
TID_MAP_GAME_SUNPOINTS_TASK_BOAT_ORDER,Isi peti perahu
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_ANY,Beri makan hewan pertanian
TID_MAP_GAME_SUNPOINTS_TASK_CATCH_FISH_ONE,Tangkap seekor ikan
TID_MAP_GAME_SUNPOINTS_TASK_CATCH_FISH,Tangkap ikan
TID_MAP_GAME_SUNPOINTS_PRODUCE_LURES_ONE,Buat satu umpan ikan
TID_MAP_GAME_SUNPOINTS_PRODUCE_LURES,Buat umpan ikan
TID_MAP_GAME_SUNPOINTS_USE_NETS_ONE,Lempar satu jaring ikan atau jaring misteri ke danau
TID_MAP_GAME_SUNPOINTS_USE_NETS,Lempar jaring ikan atau jaring misteri ke danau
TID_MAP_GAME_SUNPOINTS_CATCH_DUCKSLOBSTERS_ONE,Pasang satu perangkap bebek atau lobster di danau
TID_MAP_GAME_SUNPOINTS_CATCH_DUCKSLOBSTERS,Pasang perangkap bebek atau lobster di danau
TID_MAP_GAME_SUNPOINTS_DERBY_TASK_HARD_ONE,Selesaikan satu tugas Lomba dengan 235 poin atau lebih
TID_MAP_GAME_SUNPOINTS_DERBY_TASK_HARD,Selesaikan tugas Lomba dengan 235 poin atau lebih
TID_MAP_GAME_TASK_CHICKEN_TITLE,Seekor ayam ditemukan!
TID_MAP_GAME_TASK_CHICKEN_DESCRIPTION,Ada seekor ayam di jalan! Ambil sebelum dia kabur!
TID_MAP_GAME_SUNPOINTS_DERBY_TASK_EXCAVATE_ORE,Temukan bijih dari tambang
TID_MAP_GAME_SUNPOINTS_TASK_PLANT,Tanam tanaman apa saja
TID_DECO_LOLLYCAKE,Kue lolipop
TID_DECO_VEGGIECAKE,Kue sayur
TID_DECO_BIRDCAKE,Kue merak
TID_DECO_PIGRIDER,Patung penunggang babi
TID_DECO_LEVEL50,Patung Greg emas
TID_DECO_LEVEL150,Air mancur bebek emas
TID_DECO_LEVEL200,Lukisan babi berharga
TID_DECO_LEVEL250,Teater pertanian
TID_DECO_LEVEL300,Patung pertanian emas
TID_DECO_RAMTABLE,Meja gurun
TID_DECO_RAMTENT,Tenda gurun
TID_DECO_RAMFOUNTAIN,Air mancur gurun
TID_DECO_BOARDGAME_CAR,Mobil Lembah
TID_DECO_BOARDGAME_BALLOON,Balon lembah
TID_DECO_BOARDGAME_BOAT,Perahu lembah
TID_DECO_BOARDGAME_PLANE,Pesawat lembah
TID_DECO_BOARDGAME_TRAIN,Kereta api lembah
TID_DECO_BOARDGAME_VESPA,Skuter lembah
TID_DECO_DECO_SUNDIAL,Jam matahari
TID_DECO_DERBY_HORSESHOE,Lempar ladam
TID_DECO_DERBY_GUITAR,Jerami dan gitar
TID_DECO_DERBY_POST,Tiang kayu
TID_DECO_DERBY_HAYBALE,Dua bal jerami
TID_DECO_RAMFENCE,Tembok gurun
TID_DECO_RAMADAN_DESCRIPTION,Dekorasi gurun khusus
TID_DECO_BOARDGAME_DESCRIPTION,Dekorasi eksklusif Lembah
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_WHEAT,Tanam gandum
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_CORN,Tanam jagung
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_SOYBEAN,Tanam kedelai
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_SUGARCANE,Tanam tebu
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_CARROT,Tanam wortel
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_INDIGO,Tanam indigo
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_PUMPKIN,Tanam labu
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_COTTON,Tanam kapas
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_CHILI,Tanam cabai
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_TOMATO,Tanam tomat
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_STRAWBERRY,Tanam stroberi
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_POTATO,Tanam kentang
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_RICE,Tanam padi
TID_MAP_GAME_SUNPOINTS_TASK_PLANT_LETTUCE,Tanam selada
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_CHICKEN,Beri makan ayam
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_COW,Beri makan sapi
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_SHEEP_ONE,Beri makan seekor domba
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_SHEEP,Beri makan domba
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_PIG_ONE,Beri makan seekor babi
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_PIG,Beri makan babi
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_GOAT_ONE,Beri makan seekor kambing
TID_MAP_GAME_SUNPOINTS_TASK_FEED_ANIMAL_GOAT,Beri makan kambing
TID_MAP_GAME_SUNPOINTS_CATCH_LOBSTERS_ONE,Pasang satu perangkap lobster di danau
TID_MAP_GAME_SUNPOINTS_CATCH_LOBSTERS,Pasang perangkap lobster di danau
TID_MAP_GAME_SUNPOINTS_CATCH_DUCKS_ONE,Pasang satu perangkap bebek di danau
TID_MAP_GAME_SUNPOINTS_CATCH_DUCKS,Pasang perangkap bebek di danau
TID_DECO_LEVEL50_DESCRIPTION,Dekorasi khusus level 50
TID_DECO_LEVEL150_DESCRIPTION,Dekorasi khusus level 150
TID_DECO_LEVEL200_DESCRIPTION,Dekorasi khusus level 200
TID_DECO_LEVEL250_DESCRIPTION,Dekorasi khusus level 250
TID_DECO_LEVEL300_DESCRIPTION,Dekorasi khusus level 300
TID_MAP_GAME_SUNPOINTS_DERBY_TASK_ANY_ONE,Selesaikan satu tugas Lomba
TID_MAP_GAME_SUNPOINTS_DERBY_TASK_ANY,Selesaikan tugas Lomba
TID_MAPGAME_DELIVERY_NODE_ACCEPTED_DESCRIPTION,Terima kasih! Temanku menantikan kiriman ini!
TID_MAPGAME_DELIVERY_NODE_DESTINATION_DESCRIPTION,Aku tak sabar menerima kiriman itu!
TID_MAPGAME_SHOP_REWARDS_HUD_NOT_AVAILABLE,Tidak Tersedia
TID_MAP_GAME_WAIT_FOR_NEXT_VALLEY_SEASON,Musim Lembah berakhir. Kembali lagi nanti untuk musim Lembah berikutnya!
TID_MAPGAME_COMING_SOON,Capai level <LEVEL> untuk membuka Lembah!
TID_MAP_GAME_ENDED_CLAIM_REWARDS,Musim Lembah telah berakhir! Belanjakan token sekarang! Kamu juga bisa membuka celengan babi untuk bisa membeli lebih banyak hadiah!
TID_MAPGAME_SHOP_REWARDS_PENDING_POPUP_TITLE,Musim Berakhir!
TID_MAPGAME_SHOP_REWARDS_PENDING_POPUP_BUTTON,Oke
TID_MAPGAME_SHOP_REWARDS_ALL_REWARDS_CLAIMED_POPUP_TITLE,Musim Berakhir!
TID_MAPGAME_SHOP_REWARDS_ALL_REWARDS_CLAIMED_POPUP_TEXT,Tidak sanggup membeli barang lagi. Token yang tidak digunakan TIDAK akan ditransfer ke Musim berikutnya. Ketuk Oke untuk membuangnya.
TID_MAPGAME_SHOP_REWARDS_ALL_REWARDS_CLAIMED_POPUP_BUTTON,Oke
TID_FEATURE_VALLEY,Lembah
TID_DECO_PIGRIDER_DESCRIPTION,Dekorasi unik Supercell ID
TID_DECO_PIGRIDER_LOCKED,Masuk ke Supercell ID untuk membuka!
TID_MAPGAME_BOOSTER_PACK,3x pelaju bintang 5
TID_MAP_GAME_TASK_SOCIAL_DUMP_TITLE,Permintaan pesanan grup!
